,df,user,created_at,text,favorite_count,id_str,location,description,followers_count,listed_count,friends_count,statuses_count,time_zone,retweet_count,retweeted,id,Class,%Strength
464,0,MzShugah,Tue Mar 26 14:43:51 +0000 2019,"🤣🤣🤣🤣 RT @Lynda_Ra3: My son just asked me how difficult the Great Depression was for me and how did I manage. 

I hate this nigga.",0,1110552950525620226,Dressedinallblacklikedaomen,If you’re curious just ask me how. Yes dick sucking comes quite natural.,14,0,67,1686,,0,False,1110552950525620226,Relational,70.37541270256042
465,0,liontier22,Tue Mar 26 14:43:51 +0000 2019,RT @yvonnethebird12: My dad has been really depressed ever since our family dog passed away and today I surprised him with a new puppy 😊😭 h…,0,1110552951108493315,,,41,0,44,6697,,0,False,1110552951108493315,Relational,76.74118876457214
466,0,CyHawk7,Tue Mar 26 14:43:51 +0000 2019,RT @yvonnethebird12: My dad has been really depressed ever since our family dog passed away and today I surprised him with a new puppy 😊😭 h…,0,1110552951066640384,,,45,5,130,11952,,0,False,1110552951066640384,Relational,76.74883604049683
467,0,djheart71,Tue Mar 26 14:43:51 +0000 2019,It’s sad how so many people instead of trying to help the black man instead claim he ain’t going through anything o… https://t.co/MkHbBZVx8e,0,1110552950966022145,"Florida, USA",Morehouse ‘23 psychology major 🧠,13,1,83,117,,0,False,1110552950966022145,Relational,90.35448431968689
468,0,AvancenaKwame,Tue Mar 26 14:43:51 +0000 2019,RT @AstralWolf_1: Hello Anxiety.,0,1110552951532081152,,Rhonela's,106,0,165,5553,,0,False,1110552951532081152,Prescriptive,66.6657030582428
469,0,mnncabasal,Tue Mar 26 14:43:51 +0000 2019,"RT @nickccerino: “oh this song is sad”

*turns it up*",0,1110552952291233793,🇵🇭,👩‍🎓,2077,1,1239,31771,,0,False,1110552952291233793,Relational,55.43588995933533
470,0,JasmineSawalmah,Tue Mar 26 14:43:51 +0000 2019,"RT @MrDalekJD: Well the EU has just voted to destroy not only my job as a content creator, but the job of any content creators you watch in…",0,1110552952404672518,,University student just trying to make a living. I'm also an artist and trying to be a writer. Header photo done by @joeymasonart,509,8,778,53249,,0,False,1110552952404672518,Prescriptive,74.94368553161621
471,0,nuhamahgouub,Tue Mar 26 14:43:51 +0000 2019,RT @historylvrsclub: Men waiting in a line for the possibility of a job during the Great Depression. See more: https://t.co/xYG3nyTIP0 http…,0,1110552952643547137,—qatar. saudi. notts.,satisfy my soul.,2307,8,418,11342,,0,False,1110552952643547137,Prescriptive,59.932535886764526
472,0,whyohwhyfather,Tue Mar 26 14:43:51 +0000 2019,"RT @AzTheBaz: Woman raped by more than 40 men since the age of 13

Sad story 

It's also interesting how the perpetrators are not described…",0,1110552952433979392,European Union,A citizen of nowhere according to Mrs May.,591,33,584,70225,,0,False,1110552952433979392,Relational,83.30504298210144
473,0,stephhgiselle,Tue Mar 26 14:43:51 +0000 2019,"RT @suchnerve: “MY ANXIETY ISN’T *THAT* BAD” STARTER PACK

1. leg bouncing
2. picking at your lips
3. walking very quickly
4. having two mo…",0,1110552951997624321,,,806,7,280,5649,,0,False,1110552951997624321,Prescriptive,67.12132692337036
474,0,Suilinaw,Tue Mar 26 14:43:51 +0000 2019,"RT @suchnerve: “MY ANXIETY ISN’T *THAT* BAD” STARTER PACK

1. leg bouncing
2. picking at your lips
3. walking very quickly
4. having two mo…",0,1110552952723386368,"Santiago, Metropolitana de San",[ D A T T E B A Y O ] Chile. Chinos. Anime. Eng|Esp,79,3,100,17691,,0,False,1110552952723386368,Prescriptive,67.12098121643066
475,0,talianakaufusi,Tue Mar 26 14:43:51 +0000 2019,RT @victorialoopz: when u make him mad n he start driving home like dis 🥴 https://t.co/DOsh5zvRhg,0,1110552952664702977,SLC,🥰🥰🥰,477,1,394,1578,,0,False,1110552952664702977,Prescriptive,81.35066032409668
476,0,maceinschreck,Tue Mar 26 14:43:51 +0000 2019,RT @yvonnethebird12: My dad has been really depressed ever since our family dog passed away and today I surprised him with a new puppy 😊😭 h…,0,1110552953386135552,"Ames, IA",Twitch affiliate just trying to channel my inner nerd,50,1,50,259,,0,False,1110552953386135552,Relational,76.74354910850525
477,0,madiewilhjelm,Tue Mar 26 14:43:51 +0000 2019,RT @jhaatlyf: Sad as fuck https://t.co/iAVtlvTu2k,0,1110552953306394625,"Florida, USA",♑️🛤🕯🚤#blacklivesmatter,107,1,154,4754,,0,False,1110552953306394625,Relational,66.44209623336792
478,0,iamMonac0,Tue Mar 26 14:43:51 +0000 2019,"RT @zfedberg: It's funny how politics work. The elders that have no understanding of today, make the decisions for the younger generations…",0,1110552953453244417,"Zurich, Switzerland","Changing my name to Don't Know, am more popular than May & Corbyn
Long-suffering Spurs fan || PC Gaming || Tech nerd || opinions are my own",225,10,979,435,,0,False,1110552953453244417,Relational,92.19025373458862
479,0,hoseokisthesunn,Tue Mar 26 14:43:51 +0000 2019,"RT @suchnerve: “MY ANXIETY ISN’T *THAT* BAD” STARTER PACK

1. leg bouncing
2. picking at your lips
3. walking very quickly
4. having two mo…",0,1110552953507725314,,"Bangtan, SHINee, ASTRO, TWICE, CLC, CHUNGHA and Prettymuch are my #1 priority💜

stan prettymuch while ur here✌",251,0,655,5233,,0,False,1110552953507725314,Prescriptive,67.1222448348999
480,0,TeyTeysoBOUGIE,Tue Mar 26 14:43:51 +0000 2019,"RT @Lynda_Ra3: My son just asked me how difficult the Great Depression was for me and how did I manage. 

I hate this nigga.",0,1110552953600069632,"Richmond, VA - New York, NY",dancing. singing. acting ✌🏽,687,12,285,73253,,0,False,1110552953600069632,Relational,70.37827968597412
481,0,_smood18,Tue Mar 26 14:43:51 +0000 2019,RT @kelebom_: are u masturbating because you’re horny or because you’re depressed and need the dopamine?,0,1110552953683935232,,[NYC],181,0,155,33845,,0,False,1110552953683935232,Relational,77.61383056640625
482,0,ItSusanaaa,Tue Mar 26 14:43:51 +0000 2019,RT @its_oliviayo: Good morning I’ve said it before but you all need to learn how to let mentally ill people talk about their experiences wi…,0,1110552954128474112,Fortress of solitude ,🧸,1298,1,1209,4896,,0,False,1110552954128474112,Relational,76.66849493980408
483,0,firstofmay16,Tue Mar 26 14:43:52 +0000 2019,RT @yvonnethebird12: My dad has been really depressed ever since our family dog passed away and today I surprised him with a new puppy 😊😭 h…,0,1110552954715570178,,apparently I’ve changed a lot,74,2,102,4989,,0,False,1110552954715570178,Relational,76.74265503883362
484,0,ysrnn_tn,Tue Mar 26 14:43:52 +0000 2019,RT @_adcruuz: you dont always get the reaction you want from other people and its sad but that’s okay. we dont always deliver to other peop…,0,1110552954983968773,"Diagon Alley, Ollivanders ",¯\_(ツ)_/¯,831,0,658,6260,,0,False,1110552954983968773,Relational,60.16577482223511
485,0,GWDanceWriter,Tue Mar 26 14:43:52 +0000 2019,RT @CICCEO: It’s a sad but true thing to say that more-or-less the first act I have noted from this Minister is his resignation https://t.c…,0,1110552955361677317,London,"Dance Writer/Critic. Chairman of Critics' Circle Dance Section in UK. Writes for dance magazines & websites in UK, Europe, USA, Japan & cyberspace.",11455,315,2360,28455,,0,False,1110552955361677317,Relational,52.12579369544983
486,0,immortal_sea,Tue Mar 26 14:43:52 +0000 2019,RT @michelleinbklyn: The media's biggest failure in Russiagate is letting Trump get away with pretending to be exonerated by a four-page le…,0,1110552955416207360,Pennsylvania,,57,0,145,9670,,0,False,1110552955416207360,Relational,74.86467957496643
487,0,BIN_ONE_312,Tue Mar 26 14:43:52 +0000 2019,I've done this before but my music was way louder and clouds were in the car,0,1110552955663630336,,312,116,0,2183,8250,,0,False,1110552955663630336,Relational,66.38528108596802
488,0,burberrybarbiee,Tue Mar 26 14:43:52 +0000 2019,my social anxiety and depression are masks that hide the real me. and it sucks bc nobody has known the real me yet lmao.,0,1110552955919454208,"Delaware, USA",♎♎♈,19,0,37,1432,,0,False,1110552955919454208,Relational,51.21298432350159
489,0,xsyaira,Tue Mar 26 14:43:52 +0000 2019,"RT @ftnfarisah: “never let the sadness of your past, and the fear of the future, destroy the happiness of the present.”",0,1110552956129017856,,u know i know u know what i mean,189,0,170,37167,,0,False,1110552956129017856,Relational,81.30927681922913
490,0,anna_eliza17,Tue Mar 26 14:43:52 +0000 2019,My favorite Tuesday morning activity is waking up early and having an anxiety attack about how I’m not good enough for anything. 🤪,0,1110552956343123976,"Grand Forks, ND",C❣️| Sometimes I like to sprinkle a little pepper when I'm feeling wild.,544,3,235,3815,,0,False,1110552956343123976,Relational,79.96608018875122
491,0,gl0omygirlz,Tue Mar 26 14:43:52 +0000 2019,"RT @AeneaMateo: rt if you've ever:

- self-harmed
- attempted suicide
- been to a therapist
- cancelled on things because you don't have th…",0,1110552956397596672,Gloomy n boujee,⛓ still loving you,79,0,389,5138,,0,False,1110552956397596672,Relational,87.12064623832703
492,0,ConnieHouren,Tue Mar 26 14:43:52 +0000 2019,@BetteMidler You truly need to see a psychiatrist. I’m no doctor but I think you have paranoid delusions. I pray for your mental health.,0,1110552956347338753,United States ,Mother of 2. Unapologetic President Trump Supporter. #PROLIFE #WWG1WGA #Qanon #MAGA #Trump2020 #KAG (Follow=Follow) (Unfollow=Unfollow) Absolutely no DMs,3296,7,3468,931,,0,False,1110552956347338753,Relational,80.57055473327637
493,0,tmalp94,Tue Mar 26 14:43:52 +0000 2019,"There is no such thing as failure, only an opportunity to learn, grow, and move forward.",0,1110552956624003072,"San Diego, CA","Make the most of what you have NOW, it's not going to be there forever. And when an Opportunity arises do not hesitate but act.",43,0,115,1033,,0,False,1110552956624003072,Relational,82.92945623397827
494,0,sisp101,Tue Mar 26 14:43:52 +0000 2019,RT @michelleinbklyn: The media's biggest failure in Russiagate is letting Trump get away with pretending to be exonerated by a four-page le…,0,1110552956498141185,humboldt co.California🌱🌱🌳🌳,"Feminist,liberal and tree hugger in the redwoods #resist🌲🌲owned by a Mini Aussie..#FBR",15044,19,16506,60472,,0,False,1110552956498141185,Relational,74.863600730896
495,0,JeannetteT17,Tue Mar 26 14:43:52 +0000 2019,"RT @suchnerve: “MY ANXIETY ISN’T *THAT* BAD” STARTER PACK

1. leg bouncing
2. picking at your lips
3. walking very quickly
4. having two mo…",0,1110552956884135937,"Nord-Pas-de-Calais, France","🄸🄽🅂🅃🄰 : jeannettetrskkkk
🅂🄽🄰🄿 : jeannette💫",72,0,186,992,,0,False,1110552956884135937,Prescriptive,67.12206602096558
496,0,uhmitskiana,Tue Mar 26 14:43:52 +0000 2019,"RT @suchnerve: “MY ANXIETY ISN’T *THAT* BAD” STARTER PACK

1. leg bouncing
2. picking at your lips
3. walking very quickly
4. having two mo…",0,1110552957005656065,,chico que me haces algo,641,7,115,14547,,0,False,1110552957005656065,Prescriptive,67.12204217910767
497,0,KielbasiKid,Tue Mar 26 14:43:52 +0000 2019,"RT @MZHemingway: There are a lot of people who should resign or be fired. And leave the industry. Instead, they'll keep their jobs and purp…",0,1110552956800131072,Rancho Belago,A weary twitter wanderer embracing information technology.,2711,16,3503,12212,,0,False,1110552956800131072,Relational,86.49978637695312
498,0,Grrr_whybother,Tue Mar 26 14:43:52 +0000 2019,RT @lyndamcar10: @TuftyPhil I think he must be mentally ill.,0,1110552957274279937,,,278,22,953,13512,,0,False,1110552957274279937,Illness,66.64080023765564
499,0,danaspp,Tue Mar 26 14:43:52 +0000 2019,"RT @byulsexual: they chose a breakup song, so byul explained the feelings of sadness and anger of it and said it’s to show people that you…",0,1110552957622222848,,Your favourite story whatever it might be was written for one reader - 5 to 7,2520,24,431,86423,,0,False,1110552957622222848,Relational,87.60196566581726
500,0,DrPhilMuskin,Tue Mar 26 14:43:52 +0000 2019,Are you or your #bipolar #depressed patients concerned about weight gain on medications @APAPsychiatric… https://t.co/xlreg3XtKn,0,1110552957299421185,"New York, NY","Professor @ColumbiaPsych; Senior Consultant in C-L Psychiatry, Columbia University Medical Center; Chair-SPC for APA2017; Secretary-Elect @APApsychiatric",580,15,45,146,,0,False,1110552957299421185,Relational,90.47151207923889
501,0,veronicasaini1,Tue Mar 26 14:43:52 +0000 2019,"RT @Rajnees58536168: #MeditateToOvercomeDepression
*Out of the 134 welfare tasks worked upon by Dera Sacha Sauda, one task is to help depre…",0,1110552957551030272,,Educated/fun loving/,3,0,2,669,,0,False,1110552957551030272,Relational,86.38580441474915
502,0,Normaniswhoree,Tue Mar 26 14:43:52 +0000 2019,I’m sad I won’t be able to see Normani when she comes to Houston :(,0,1110552957869834246,,multi - fandom,20,0,30,53,,0,False,1110552957869834246,Prescriptive,48.73046576976776
503,0,NCR81879350,Tue Mar 26 14:43:52 +0000 2019,@heruo_4736 Why are you sad?,0,1110552958083760129,The united states of America,"I suppose talking to people from faraway places and making friends along the way. PS banner by the one and only @chano_9967 .

age 17",72,0,110,1049,,0,False,1110552958083760129,Prescriptive,33.33333432674408
504,0,trash_bees,Tue Mar 26 14:43:52 +0000 2019,RT @blazzlehoochas: how do u explain to the youths that you don't lose your entire personality and interests when you turn 30 lol you guys…,0,1110552958117257219,,Gabi Ramsey 🍳 Hi I'm a programmer and I make comics sometimes :) 🍳 assigned baby at birth 🍳 they/them ples,79,1,669,778,,0,False,1110552958117257219,Relational,90.33154845237732
505,0,EthanRudnet,Tue Mar 26 14:43:52 +0000 2019,"RT @DolanDark: We tried our best, but unfortunately Article 13 has passed. I don't know why boomers are in charge of internet freedom when…",0,1110552958175989762,,"Rest in pieces, down for the count. No revival, you're bleedin' out.",54,0,232,672,,0,False,1110552958175989762,Relational,92.29703545570374
506,0,unbecomingtitli,Tue Mar 26 14:43:52 +0000 2019,"RT @NylonMag: My anxiety, depression and constant need for drama linking up to ruin everyone’s night // @joejonas @nickjonas @kevinjonas @K…",0,1110552958234775552,"28.5355° N, 77.3910° E","I resist friendly overtures. Dogs, donkeys, and peacock calls make me happy. Elaichi in chai does not.",27,0,174,3112,,0,False,1110552958234775552,Relational,88.1252110004425
507,0,cinthiaILC,Tue Mar 26 14:43:52 +0000 2019,"RT @einoojnatgnab: Armchairs have decided to extend their humanization of companies to M@ttel lmao.
Do y'all think corporations have feelin…",0,1110552958125658112,Peru,"Lazy reader, lazy writer, lazy person. Lover of chocolate, One Piece, Kuchiki Rukia and happy endings in fiction, because life is already sad enough.",94,0,116,37939,,0,False,1110552958125658112,Relational,79.49642539024353
508,0,thot_scotch,Tue Mar 26 14:43:53 +0000 2019,When he sped up I wanted to throw up omg,0,1110552958486351872,240/301/410,"I’m a young dread head with anxiety, and I love it when a bitch nigga try me. #UMD16 #UMDAlum 🇸🇱 #BΔK",596,6,514,75533,,0,False,1110552958486351872,Relational,80.2591860294342
509,0,phantomrider630,Tue Mar 26 14:43:53 +0000 2019,RT @perksofjustine: Unpopular fact: depression and anxiety are feelings that can be experienced by people! These become disorders (Major De…,0,1110552958800982018,,fangirl acc | struggling (dying) medical student who spends too much time on stan twt to escape responsibilities,75,4,384,30160,,0,False,1110552958800982018,Relational,91.42031073570251
510,0,BangtanHappens,Tue Mar 26 14:43:53 +0000 2019,"RT @fendijmn: jimin said his fav things about himself are his eyes,puffy lips and height,jimin doesn’t like mangos,jimin loves to read,jimi…",0,1110552959174111232,,"LY or we fighting. multi but BTS is my ult. she/her. 23. apparently I do some GAs now so I guess there's that.
why am I here",305,4,330,3647,,0,False,1110552959174111232,Relational,48.583367466926575
511,0,kyotasgf,Tue Mar 26 14:43:53 +0000 2019,RT @BaskingBall1: Why is people depressed. Just smile,0,1110552959539044353,bts + nct + loona,this mf hyejoo was t posing in the produce aisle,47,0,47,31,,0,False,1110552959539044353,Prescriptive,74.08180832862854
512,0,_Gracioustee,Tue Mar 26 14:43:52 +0000 2019,RT @baaabyonyx: first of all if you was beefing at a wedding then you should’ve been beefing at that wedding. why would you bring that to s…,0,1110552957865611264,Louisiana ,The glory is in you. mommy shark,536,25,547,210456,,0,False,1110552957865611264,Prescriptive,45.756715536117554
513,0,falsecomplaint4,Tue Mar 26 14:43:53 +0000 2019,"@ExpressNotify @ImShadoe Express , may I get in, I am having a depressed week. Started week off bad and gets even w… https://t.co/8J0RQ5aMMS",0,1110552959643983872,,Trivia is my gang. Reselling things is fun. Enjoy sports & my dog. @calicosio @351io @restocktime @flamenotify,266,0,1190,7454,,0,False,1110552959643983872,Prescriptive,86.52769923210144
514,0,Smith31Kev,Tue Mar 26 14:43:53 +0000 2019,Absolutely disgusting. I’d fire him over this. 100%.,0,1110552959782404096,"Delray Beach, FL",Basically tweet about Everything Miami Sports & Movies. 27 Yrs Old. Diehard Cane & UCF Alum. 🙌🏻⚔️. Pharmaceutical Sales Rep 💊,472,6,1027,12314,,0,False,1110552959782404096,Relational,72.99470901489258
515,0,_mcreeelly,Tue Mar 26 14:43:53 +0000 2019,"YESS DAUG NA SAD. MISS JIB 2019 
CONGRATS ATE DARLA",0,1110552960109428736,"Davao, Philippines",Follow you heart❤,289,0,236,5254,,0,False,1110552960109428736,Prescriptive,74.72612857818604
516,0,manan_sair,Tue Mar 26 14:43:53 +0000 2019,@siasatpk So sad,0,1110552960382177280,,,2,0,9,24,,0,False,1110552960382177280,Prescriptive,33.33333432674408
517,0,JustMusk,Tue Mar 26 14:43:53 +0000 2019,"I can’t speak for everyone, but the last people I want raising my kids are federally funded teachers being paid to… https://t.co/A42DQp4zUZ",0,1110552959937593346,United States,"just your average guy: father, husband, Olympic rocket sled hopeful. praying everyday my mother does not proceed with that 117th trimester abortion",159,0,366,908,,0,False,1110552959937593346,Relational,90.2870237827301
518,0,caborradaileho1,Tue Mar 26 14:43:53 +0000 2019,"RT @Bas63Smith: @waltshaub No, the only one being scorned around the world is you, Mr. Trump, you are seen as an ignorant man who has an an…",0,1110552960528986112,Canada,US Politics World News Northern Ontario News. RT's are not an endorsement. #RESIST🌊🌊🌊🌊🐶❤️🌷🌷,2668,0,3327,48411,,0,False,1110552960528986112,Relational,86.53721809387207
519,0,shelbyy101,Tue Mar 26 14:43:53 +0000 2019,RT @CheyBreeezy: i shouldn’t be crying at 10:02 am https://t.co/ERvO1ryksl,0,1110552960415817729,Ltown 🤪,910. Native. snap : monicaashelbyy,1218,2,617,26502,,0,False,1110552960415817729,Prescriptive,33.33333432674408
520,0,RiverOfSaints,Tue Mar 26 14:43:53 +0000 2019,"RT @sydney__watson: It is appalling how England has its law enforcement actively policing speech.

No matter how offensive or absurd speech…",0,1110552960533069824,The Antipodes,"Non-Partisan Agnostic Humanist in search of truth ------- Blocked by #Infowars (lol) ------- Icon: Martin of Porres, patron of multiculturalism & social justice",182,0,22,15591,,0,False,1110552960533069824,Relational,90.44402241706848
521,0,VanshikaKumawa1,Tue Mar 26 14:43:53 +0000 2019,"RT @abhishkJntrMnt: ""A miscarriage of justice"" in other words failure of justice, is when an innocent person is found guilty.
Sant Rampal J…",0,1110552960692420608,India,Enjoy in life ✌️,302,0,434,781,,0,False,1110552960692420608,Prescriptive,91.09548330307007
522,0,joe__crypto,Tue Mar 26 14:43:53 +0000 2019,"RT @nondualrandy: Millions of Americans are upset that the President of the United States is not a traitor

What a time to be alive

#russi…",0,1110552960671670272,Europe,,127,2,241,912,,0,False,1110552960671670272,Relational,92.50233769416809
523,0,Darice,Tue Mar 26 14:43:53 +0000 2019,"RT @markboulton: If anything needs disrupting in this industry it is the rise of Sameism. Just look at this! https://t.co/8v9ABa2z0V

I'd l…",0,1110552960482897920,"The Hague, Netherlands",• Expert by Experience • Blogger • HTML/CSS developer • WordPress • deaf • A11Y • Inclusiveness • Foodie • Bookworm • Inked • Aruban • 🤙,310,32,172,6275,,0,False,1110552960482897920,Prescriptive,72.07545638084412
524,0,susan55698023,Tue Mar 26 14:43:53 +0000 2019,RT @SuzanneLalond16: @ananavarro Glad he wasn't POTUS in the 1950's. He would never have allowed Alaska (Jan. 1959) &amp; Hawaii (Aug. 1959) to…,0,1110552960629641222,"Long Green, MD",Gov Officials & Agencies General News General News Politics US News,99,0,188,27801,,0,False,1110552960629641222,Relational,79.28825616836548
525,0,SunnyEast1,Tue Mar 26 14:43:53 +0000 2019,RT @yvonnethebird12: My dad has been really depressed ever since our family dog passed away and today I surprised him with a new puppy 😊😭 h…,0,1110552961099448321,Houston,History Cute Politics Fitness & Wellness General News Photography Health Travel Haha,306,0,3894,166,,0,False,1110552961099448321,Relational,76.7535150051117
526,0,stepford_smile,Tue Mar 26 14:43:53 +0000 2019,"RT @DolanDark: We tried our best, but unfortunately Article 13 has passed. I don't know why boomers are in charge of internet freedom when…",0,1110552961141239808,slab city internet cafe,BIG SNIFF. 24 y.o.,70,2,1079,7264,,0,False,1110552961141239808,Relational,92.29682087898254
527,0,mayanmar_,Tue Mar 26 14:43:53 +0000 2019,RT @maddoooog: please be careful with me. sometimes i just get sad and i don't know why. i'm sorry.,0,1110552960474349573,Davao City,MLS intern / SPCIAN / Davaoeña,624,0,410,4417,,0,False,1110552960474349573,Prescriptive,80.86113333702087
528,0,Aliceinhell8,Tue Mar 26 14:43:53 +0000 2019,"RT @riplilpeeprip: WHAT DO I WANT???? 
 _______________
|                       |
|    Kisses        | 
|＿＿＿＿＿＿|
   (\__/) || 
   (•ㅅ•) ||…",0,1110552961518891008,In Hell W/ The Pope,💙💜💛,97,0,62,1167,,0,False,1110552961518891008,Relational,75.81245303153992
529,0,keurmit,Tue Mar 26 14:43:53 +0000 2019,"RT @Aldysuhanda1: I am anxiety
I am depression
I am fear
I am pain
I am doubt
I am lonely
I am broken
I am lost
I am sad
I am panic

Have y…",0,1110552961883619328,Indonesia,Siapa hayo,994,0,1110,3631,,0,False,1110552961883619328,Relational,91.52345061302185
530,0,zayneramsayy,Tue Mar 26 14:43:53 +0000 2019,RT @yvonnethebird12: My dad has been really depressed ever since our family dog passed away and today I surprised him with a new puppy 😊😭 h…,0,1110552961900531712,"Carlsbad, NM",ig: Zayneramsay,60,0,142,1382,,0,False,1110552961900531712,Relational,76.7505407333374
531,0,izzielambirthh,Tue Mar 26 14:43:53 +0000 2019,"RT @SpookyGothLoser: ""can i call you"" texts are so cute 

like nah u can't bc i got anxiety 

but that's still cute boo LMFAOOOOOOOOOO.",0,1110552961980104707,"West Sacramento, CA",Ignorance is bs* 🥀,115,0,163,1911,,0,False,1110552961980104707,Relational,51.245296001434326
532,0,SomeTallPerson,Tue Mar 26 14:43:53 +0000 2019,"RT @suchnerve: “MY ANXIETY ISN’T *THAT* BAD” STARTER PACK

1. leg bouncing
2. picking at your lips
3. walking very quickly
4. having two mo…",0,1110552961980207110,"Chicago, IL",hey lmao,296,3,468,10514,,0,False,1110552961980207110,Prescriptive,67.12169647216797
533,0,Zeeencoo,Tue Mar 26 14:43:53 +0000 2019,@MiyakaAndrheea You Win. Im Feeling down already. Happy?,0,1110552962080763905,"Daet, Bicol Region","My Life was so Boring , Lonely , so Blue. 
But when I met you , You turned my Lonely life into a Paradise , and all I think About is You! 💕
-Andrea's 💕",976,0,957,133,,0,False,1110552962080763905,Relational,77.24659442901611
534,0,skyeye1246,Tue Mar 26 14:43:53 +0000 2019,I looked at my wheelbarrow sat there so sad as its tyre was knackered. So went online ordered a new one. The compan… https://t.co/mv7sEjxYaX,0,1110552962093498369,Oxfordshire,"Owner of Calabash gifts and Sharon's Plants, self employed book keeper, wild life lover, photographer & author",104,3,370,26919,,0,False,1110552962093498369,Prescriptive,57.479190826416016
535,0,PoppaGambino_,Tue Mar 26 14:43:53 +0000 2019,RT @kurkurkurk: Lemme give ya a little anxiety. https://t.co/s9EUCjlGbN,0,1110552962278088704,MI 🚀 TX,"Don’t overthink it, just do it. 2 shorties Carter & Jo 💛 Excuse my ignorance",964,7,369,74966,,0,False,1110552962278088704,Relational,76.53422355651855
536,0,carmen_armillas,Tue Mar 26 14:43:53 +0000 2019,"RT @KamalaHarris: Our children are being raised by two groups of people: families and teachers. Yet, we fail to pay teachers their value. A…",0,1110552962303213568,Funkytown,“There are two means of refuge from the miseries of life: music and cats.” ― Albert Schweitzer,1143,7,2871,51572,,0,False,1110552962303213568,Relational,91.23647212982178
537,0,MagaTexan,Tue Mar 26 14:43:53 +0000 2019,@MichaelAvenatti 😂😂😂 you sad sack of $&amp;@%,0,1110552962328219650,"Texas, USA",#MAGA 🇺🇸 #AMERICAFIRST #USMC,2885,1,3711,5113,,0,False,1110552962328219650,Prescriptive,33.33333432674408
538,0,RogueWraith23,Tue Mar 26 14:43:53 +0000 2019,"RT @DamianWassel: Pro tip: You can avoid a lot of needless hurt by saying, “I’m very upset and I don’t know how to communicate right now,”…",0,1110552962240315392,"Alabama, USA",We're all different in our own way #TCKT,478,6,421,13558,,0,False,1110552962240315392,Relational,59.53860282897949
539,0,eviethecool,Tue Mar 26 14:43:54 +0000 2019,RT @leahchernikoff: Some news! After nearly 6 years I'm leaving ELLE to join @glossier as its first head of content. So excited to join thi…,0,1110552963058225153,in my mind,@babesonlyfun founder. 💋@chicagovotes resident dj. ✊🏽 @vipermag chicago producer. 🐍 book.eviethecool@gmail 🌹 🌱GREEN PARTY 🌱,4154,107,415,158165,,0,False,1110552963058225153,Prescriptive,92.91272163391113
540,0,dimsalfya,Tue Mar 26 14:43:54 +0000 2019,"RT @suchnerve: “MY ANXIETY ISN’T *THAT* BAD” STARTER PACK

1. leg bouncing
2. picking at your lips
3. walking very quickly
4. having two mo…",0,1110552963347447809,Malaysia,-,369,7,170,66452,,0,False,1110552963347447809,Prescriptive,67.11962819099426
541,0,rojasnickyy,Tue Mar 26 14:43:54 +0000 2019,RT @jhaatlyf: Sad as fuck https://t.co/iAVtlvTu2k,0,1110552963506823169,"Orange, CA",Corey Taylor 🖤,607,2,766,19502,,0,False,1110552963506823169,Relational,66.44245982170105
542,0,sirc93,Tue Mar 26 14:43:54 +0000 2019,A T T A C K E D,0,1110552963586707456,,"I'm grumpy, irritates easily, and complains a lot... but I swear I'm cool",81,0,685,3387,,0,False,1110552963586707456,Prescriptive,33.33333432674408
543,0,16_rodrigo,Tue Mar 26 14:43:54 +0000 2019,RT @houseofbaIloon: It’s funny to see people that used me for attention and still try to point the finger this way. Sad. All love. https://…,0,1110552963859263488,Middle of Nowhere,,1701,10,1467,35397,,0,False,1110552963859263488,Relational,61.23008728027344
544,0,puja_dasi6,Tue Mar 26 14:43:54 +0000 2019,"RT @abhishkJntrMnt: ""A miscarriage of justice"" in other words failure of justice, is when an innocent person is found guilty.
Sant Rampal J…",0,1110552963724959746,"Jhansi, India",kabir is god,103,0,151,354,,0,False,1110552963724959746,Prescriptive,91.09629988670349
545,0,rnrcsmr,Tue Mar 26 14:43:54 +0000 2019,"RT @cluelessmud: Here are some of the motivational wallpapers I use whenever I'm feeling down, I hope this helps. https://t.co/3GNE0QlR0G",0,1110552963968200704,Makati City,SSSSAAAAYYYYAAAA AHHAAHAHHAHAAHHAHAHAHAHAHAHAHAYOK,137,0,221,844,,0,False,1110552963968200704,Relational,58.86789560317993
546,0,funky_lia,Tue Mar 26 14:43:54 +0000 2019,RT @dianecbntn: how do we skip the sad parts,0,1110552964177883137,Kingdom of Saudi Arabia,Welcome to my public diary 🙌🏻,194,0,102,22476,,0,False,1110552964177883137,Prescriptive,65.63153266906738
547,0,angelicdavid3,Tue Mar 26 14:43:54 +0000 2019,"RT @suchnerve: “MY ANXIETY ISN’T *THAT* BAD” STARTER PACK

1. leg bouncing
2. picking at your lips
3. walking very quickly
4. having two mo…",0,1110552964278702081,,life is like a box of chocolates,7,0,55,26,,0,False,1110552964278702081,Prescriptive,67.11750030517578
548,0,jeremyminton9,Tue Mar 26 14:43:54 +0000 2019,"RT @Mansell247: Saw a lot of kids upset to run the 40 yesterday @TheOpening in 4.7 range. Let me be honest with you, that is laser timed an…",0,1110552964274495488,"Piedmont, AL",,900,6,2023,5879,,0,False,1110552964274495488,Relational,87.55344748497009
